Dirección;Código postal;Localidad;Provincia;Teléfono;lat;lng
C/ Ramón Bataller, 26;46816;Rotgla y Corbera;Valencia;962254295;39.00286;-0.5647284
C/ Ramón Bautista Calveira, 32;33930;La Felguera;Asturias;985683499;43.30849;-5.6945
C/ Ramón Franco, 5;28805;Alcala de Henares;Madrid;918871930;40.495445;-3.3515704
C/ Ramón Gallud, 63;03181;Torrevieja;Alicante;965703000;37.977406;-0.6798763
C/ Ramón González, 2-4;36400;O Porriño;Pontevedra;986348786;42.1626;-8.62145
C/ Ramón Jiménez, 1;28223;Pozuelo de Alarcon;Madrid;917140335;40.435066;-3.814505
C/ Ramón Llull, 3;46021;Valencia;Valencia;963936023;39.474762;-0.34772694
C/ Ramón Pérez de Ayala, 76;28038;Madrid;Madrid;913287055;40.400642;-3.6512454
C/ Ramón Sainz, 14;28025;Madrid;Madrid;913602005;40.386684;-3.7369528
C/ Ramon y Cajal 3;40293;Zarzuela del Pinar;Segovia;921574551;41.26037;-4.183779
C/ Ramón y Cajal, 65;05480;Candeleda;Ávila;920237010;40.155533;-5.2407894
C/ Rastro, 4;23400;Ubeda;Jaén;953796011;38.010677;-3.3720403
C/ Real 100 Planta Baja Planta Baj;40194;Palazuelos de Eresma;Segovia;921449225;40.930805;-4.059177
C/ Real, 12;28991;Torrejon de la Calzada;Madrid;918106490;40.23671;-3.7712066
C/ Real, 125;41950;Castilleja de la Cuesta;Sevilla;954169270;37.38559;-6.055913
C/ Real 13;40353;Hontalbilla;Segovia;921148129;41.346676;-4.120114
C/ Real, 20;28978;Cubas de la Sagra;Madrid;918143900;40.190987;-3.8395622
C/ Real, 2;28250;Torrelodones;Madrid;918596700;40.57574;-3.9284856
C/ Real, 24;28710;El Molar;Madrid;918412500;40.73123;-3.5829673
C/ Real, 25;28450;Collado Mediano;Madrid;918558900;40.692734;-4.0263915
C/ Real, 26;28703;San Sebastian de los Reyes;Madrid;916586015;40.546207;-3.6264472
C/ Real, 30;28640;Cadalso de los Vidrios;Madrid;918606400;40.301853;-4.441311
C/ Real, 30-32;28730;Buitrago de Lozoya;Madrid;918682620;40.993526;-3.6369681
C/ Real, 31;28230;Las Rozas;Madrid;917105012;40.491714;-3.87223
C/ Real, 31;28400;Collado Villalba;Madrid;918497800;40.629204;-4.00741
C/ Real, 31;28460;Los Molinos;Madrid;918553700;40.71476;-4.072731
C/ Real, 3;28600;Navalcarnero;Madrid;918101001;40.28861;-4.0140758
C/ Real, 37;13770;Viso del Marques;Ciudad Real;926337500;38.522213;-3.5647964
C/ Real 40;40446;Martin Muñoz de Las Posadas;Segovia;920311096;40.995964;-4.597483
C/ Real;45210;Yuncos;Toledo;925557228;40.09624;-3.8679185
C/ Real, 46;11100;San Fernando;Cádiz;956800003;36.528076;-6.1877003
C/ Real, 5;28980;Parla;Madrid;916644600;40.236294;-3.7716222
C/ Real, 53;13370;Calzada de Calatrava;Ciudad Real;926262210;38.704193;-3.7766683
C/ Real, 63;28400;Collado Villalba;Madrid;918497700;40.632267;-4.004291
C/ Real, 64;13100;Piedrabuena;Ciudad Real;926763900;39.033913;-4.170782
C/ Real, 64;45200;Illescas;Toledo;925532010;40.124737;-3.8497424
C/ Real, 69;28691;Villanueva de la Cañada;Madrid;918117320;40.445072;-4.0038977
C/ Real 7;40340;Aguilafuente;Segovia;921572026;41.228893;-4.111735
C/ Real 7;40360;Cantimpalos;Segovia;921496065;41.074142;-4.158341
C/ Real, 7;45593;Bargas;Toledo;925395000;39.940166;-4.0207353
C/ Real, 75;28703;San Sebastian de los Reyes;Madrid;916573350;40.548824;-3.624129
C/ Real, 77;28743;Canencia;Madrid;918687362;40.9083;-3.737948
C/ Real, 86;28981;Parla;Madrid;916644000;40.24224;-3.768652
C/ Real Norte S/N S/n;40355;Fuentesauco de Fuentidueña;Segovia;921169541;41.425163;-4.063549
C/ Recogidas, 57;18005;Granada;Granada;958535032;37.17038;-3.605318
C/ Redolins, 19;46012;El Palmar;Valencia;961657913;39.308994;-0.3180094
C/ Reloj, 49;05450;Casavieja;Ávila;918460930;40.281483;-4.76565
C/ Respuela, 6;39100;Santa Cruz de Bezana;Cantabria;942582021;43.439552;-3.9041688
C/ Reverendo José Noguera, 19;46017;Valencia;Valencia;963778851;39.445015;-0.391899
C/ Rey, 26;28200;San Lorenzo de El Escorial;Madrid;918969080;40.59123;-4.146116
C/ Reyes Católicos, 14;05001;Avila;Ávila;920211782;40.655922;-4.6994557
C/ Reyes Católicos, 20;46614;Favara;Valencia;961769272;39.127056;-0.29064417
C/ Reyes Católicos;28980;Parla;Madrid;916644030;40.231197;-3.7655096
C/ Reyes Católicos, 8;41001;Sevilla;Sevilla;954502125;37.388824;-6.000247
C/ Reyes Católicos, s/n;06800;Merida;Badajoz;924389410;38.912323;-6.360126
C/ Rgto. Artilleria 41 , 1 , 1;40004;Segovia;Segovia;921429020;41.11853;-4.26615
C/ Ribadavia, 11;28029;Madrid;Madrid;913782019;40.472435;-3.709936
C/ Riba-roja de Túria, 61;46940;Manises;Valencia;961526740;39.49302;-0.46462834
C/ Ribe, 30;43400;Montblanc;Tarragona;977875007;41.37651;1.16292
C/ Ricardo Ortiz, 45;28017;Madrid;Madrid;917240140;40.426174;-3.6580074
C/ Ricardo Provencio 9;40500;Riaza;Segovia;921550042;41.27866;-3.477978
C/ Ricardo Romero, 18;46791;Benifairo de la Valldigna;Valencia;962810461;39.05457;-0.3033471
C/ Río Alberche, 6;45007;Toledo;Toledo;925245610;39.861534;-3.9668543
C/ Río Ebro;28938;Mostoles;Madrid;916853003;40.314823;-3.8771925
C/ Río Esla, 51-B;05004;Avila;Ávila;920221776;40.666836;-4.688491
C/ Río Guadiana, 17;28980;Parla;Madrid;916989550;40.241993;-3.7708492
C/ Rioja, 13;28042;Madrid;Madrid;917480730;40.45799;-3.5880487
C/ Rioja, 9;28915;Leganes;Madrid;916857030;40.332775;-3.7559855
C/ Río Manzanares, 29;28913;Leganes;Madrid;914987112;40.334457;-3.7693474
C/ Río Miño, 2;28701;San Sebastian de los Reyes;Madrid;916573095;40.54681;-3.630694
C/ Río Miño;28923;Alcorcon;Madrid;916429400;40.34416;-3.8177705
C/ Río Segura, 24-A;28935;Mostoles;Madrid;916853820;40.31225;-3.8769293
C/ Ríos Rosas, 44;28003;Madrid;Madrid;914560365;40.44161;-3.6965923
C/ Rocafort, 101;28021;Madrid;Madrid;917100125;40.342472;-3.6863067
C/ Rocha Almerich, 17;46164;Pedralba;Valencia;962707027;39.604656;-0.72595596
C/ Rodríguez Arias, 57;48011;Bilbao;Vizcaya;944396016;43.263317;-2.9414499
C/ Rodríguez San Pedro, 71;28015;Madrid;Madrid;915500505;40.431786;-3.7163439
C/ Roma, 29;28850;Torrejon de Ardoz;Madrid;916749074;40.46022;-3.4718852
C/ Romero, 8;22300;Barbastro;Huesca;974308303;42.036144;0.1251331
C/ Ronda Alfonso X El Sabio, 144;08301;Mataro;Barcelona;937555510;41.545536;2.4525568
C/ Ronda de Alarcos, 26;13002;Ciudad Real;Ciudad Real;926273019;38.98397;-3.9341946
C/ Ronda de Buenavista, 45;45005;Toledo;Toledo;925284061;39.87824;-4.03652
C/ Ronda del Carmen;13005;Ciudad Real;Ciudad Real;926271935;38.994614;-3.9307156
C/ Ronda de Triana, 32;41010;Sevilla;Sevilla;954347250;37.384895;-6.011499
C/ Ronda Migjorn, 113;07620;Llucmajor;Illes Balears;971669516;39.486557;2.8857398
C/ Rosalia de Castro, 87;15706;Santiago de Compostela;Coruña;981569918;42.873283;-8.553103
C/ Rosselló, 416;08025;Barcelona;Barcelona;934335840;41.406067;2.1746385
C/ Roya, s/n;46622;Teresa de Cofrentes;Valencia;961893283;39.10527;-1.051193
C/ Rúa, 33;49600;Benavente;Zamora;980635013;42.002007;-5.67961
C/ Rubial, 3;13344;Torre de Juan Abad;Ciudad Real;926383801;38.583237;-3.0608816
Cruces Viejas, 49;12540;Vila-Real;Castellón;964524462;39.9396;-0.104542
C/ Ruiz de Alda, 5;21002;Huelva;Huelva;959540081;37.26215;-6.953841
C/ Rutlla, 15;17600;Figueres;Girona;972675538;42.26631;2.96397
C/ Ruzafa, 28;46004;Valencia;Valencia;963535077;39.46511;-0.3739549
C/ Sacramento, 5;28005;Madrid;Madrid;917584243;40.414585;-3.7111566
C/ Sagasta, 11;28010;Madrid;Madrid;914460550;40.428738;-3.7004158
C/ Sagunto, 114;46009;Valencia;Valencia;963658812;39.4867;-0.37479
C/ Salvador Salom, 22;46712;Piles;Valencia;962831328;38.94114;-0.13190567
C/ San Agustín, 6;13270;Almagro;Ciudad Real;926261001;38.88949;-3.711276
C/ San Antón, 9;10001;Caceres;Cáceres;927626010;39.47302;-6.3754597
C/ San Antonio, 2;12596;Torreblanca;Castellón;964420421;40.2207;0.195254
C/ San Antonio, 47;28300;Aranjuez;Madrid;918090006;40.033546;-3.6034095
C/ San Antonio, 6;46868;Belgida;Valencia;962900408;38.859848;-0.47497898
C/ San Bartolomé, 59;03560;El Campello;Alicante;965635820;38.42658;-0.39108753
C/ San Bernardo, 107;28015;Madrid;Madrid;915910135;40.431946;-3.7051365
C/ San Bernardo, 58;28015;Madrid;Madrid;913604093;40.425484;-3.707314
C/ Sancho Dávila, 1;28028;Madrid;Madrid;917240090;40.42892;-3.6620834
C/ San Cristobal,10;05510;Santa Maria del Berrocal;Ávila;920367338;40.507233;-5.404544
C/ San Cristóbal, 15;12448;Montanejos;Castellón;964131038;40.067284;-0.523219
C/ San Fernando, 28;39010;Santander;Cantabria;942240050;43.460224;-3.8208892
C/ San Fernando, 4;46300;Utiel;Valencia;962170276;39.56712;-1.2028822
C/ San Gabino, 1;28214;Fresnedillas;Madrid;918989015;40.48658;-4.1715956
C/ Sangenjo, 13;28034;Madrid;Madrid;913782012;40.484146;-3.7030926
C/ San Gerardo, 14;28035;Madrid;Madrid;913769030;40.467632;-3.7214828
C/ San Jacinto, 22;41010;Sevilla;Sevilla;954347500;37.384064;-6.004766
C/ San Jaime, 34;07840;Santa Eularia Des Riu;Illes Balears;971319340;38.98392;1.532346
C/ San Jaime, 48;28031;Madrid;Madrid;913807000;40.37982;-3.62675
C/ San José, 27;39610;El Astillero;Cantabria;942544252;43.400166;-3.8192322
C/ San José, 55-57;30510;Yecla;Murcia;968752520;38.613;-1.11233
C/ San José, 68;41300;San José de la Rinconada;Sevilla;954793452;37.481895;-5.943342
C/ San José, 9;28921;Alcorcon;Madrid;916427700;40.35021;-3.824551
C/ San Juan, 12;03190;Pilar de la Horadada;Alicante;965352792;37.863335;-0.7862681
C/ San Juan Bautista, 2;12130;Sant Joan de Moró;Castellón;964328159;40.060593;-0.1372701
C/ San Juan Bosco;38300;La Orotava;S.C. Tenerife;922328036;28.393768;-16.51985
C/ San Julián, 4;28801;Alcala de Henares;Madrid;918870260;40.480095;-3.3638978
C/ San Marcos, 10;28598;Villamanrique de Tajo;Madrid;918727189;40.06942;-3.2394235
C/ San Marcos, 25;28330;San Martin de la Vega;Madrid;918087970;40.20942;-3.5714674
C/ San Miguel 1;40520;Ayllon;Segovia;921553050;41.419903;-3.376343
C/ San Miguel, 22;12200;Onda;Castellón;964776210;39.96285;-0.26353776
C/ San Miguel, 32;12415;Gaibiel;Castellón;/;39.92595;-0.49708
C/ San Pancracio, 1;46120;Alboraya;Valencia;961856374;39.487682;-0.38855553
C/ San Pol de Mar, 4;28008;Madrid;Madrid;915400385;40.423893;-3.7276947
C/ San Ramón, 2;46691;Vallada;Valencia;962296036;38.895782;-0.6922084
C/ San Roque, 21;46418;Fortaleny;Valencia;961701103;39.1829;-0.313936
C/ San Roque, 6;09007;Burgos;Burgos;947244250;42.34869;-3.6790252
C/ San Roque, 82;12004;Castellon de la Plana;Castellón;964234611;39.99297;-0.03663361
C/ San Salvador, 2;46721;Potries;Valencia;962800503;38.915237;-0.193526
C/ San Sebastián, 10;28490;Becerril de la Sierra;Madrid;918555400;40.715103;-3.9898288
C/ San Sebastián, 1;28720;Bustarviejo;Madrid;918483910;40.85814;-3.7118769
C/ San Sebastián, 34;28770;Colmenar Viejo;Madrid;918458611;40.66316;-3.7686324
C/ San Sebastián, s/n;11140;Conil de la Frontera;Cádiz;956456238;36.277542;-6.086533
C/ Santa Ana, 14;45830;Miguel Esteban;Toledo;925560600;39.52532;-3.0755029
C/ Santa Ana,22;05470;Pedro Bernardo;Ávila;920237015;40.24313;-4.91039
C/ Santa Engracia, 139;28003;Madrid;Madrid;914518610;40.442986;-3.7023895
C/ Santa Engracia, 40;28010;Madrid;Madrid;914444790;40.43282;-3.697747
C/ Santa Engracia, 72;28010;Madrid;Madrid;915910310;40.436398;-3.6991796
C/ Santa Eulalia, 127;08902;L'Hospitalet de Llobregat;Barcelona;934329470;41.366726;2.1243908
C/ Santa Eulalia 43;06800;Merida;Badajoz;924388041;38.91768;-6.343285
C/ Santa Lucía, 19;28917;Leganes;Madrid;916427900;40.359043;-3.78067
C/ Santa María Reina, 8;28041;Madrid;Madrid;913603023;40.370445;-3.6974514
C/ Sant Antoni María Clare, 139;08025;Barcelona;Barcelona;934463400;41.410557;2.1733725
C/ Santa Rosa, 4;03800;Alcoy;Alicante;965331067;38.69843;-0.48394224
C/ Santa Teresa, 5;05250;Hoyo de Pinares (el);Ávila;918460921;40.502274;-4.423636
C/ Santa Teresa, 51;08302;Mataro;Barcelona;937419057;41.53799;2.4441054
C/ Santa Teresa, 7;12528;Eslida;Castellón;964628096;39.880474;-0.30673876
C/ Santa Virgilia, 1;28033;Madrid;Madrid;913821230;40.477295;-3.6454332
C/ Santiago de Compostela, 48;28034;Madrid;Madrid;913782003;40.482597;-3.7043676
C/ Santísima Cruz, 4;46016;Benifaraig;Valencia;963644891;39.52941;-0.38604498
C/ Sant Joan, 17;25300;Tarrega;Lleida;973502001;41.64813;1.1386085
C/ San Torcuato, 27;49014;Zamora;Zamora;980509450;41.5064;-5.74432
C/ Santos Justo y Pastor, 63;46022;Valencia;Valencia;963719959;39.4693;-0.346702
C/ Santo Tomás, 79;12560;Benicasim;Castellón;964304791;40.055557;0.06451786
C/ Sant Pere, 9;46670;La Pobla Llarga;Valencia;962590066;39.08551;-0.476684
C/ Sant Rafel, 35;17800;Olot;Girona;972274434;42.180904;2.4861188
C/ San Vicente, 13;46230;Alginet;Valencia;961750339;39.2615;-0.468884
C/ San Vicente, 13;46266;Antella;Valencia;962595084;39.07988;-0.5920869
C/ San Vicente, 21;46692;Montesa;Valencia;962299303;38.949318;-0.652167
C/ San Vicente, 3;12526;La Vilavella;Castellón;964677580;39.85847;-0.18445015
C/ San Vicente, 42;46841;Castelló de Rugat;Valencia;962813107;38.8743;-0.382912
C/ San Vicente Ferrer, 28;46160;Lliria;Valencia;962782214;39.628082;-0.59577096
C/ San Vicente Mártir, 137;46007;Valencia;Valencia;963421801;39.46298;-0.38193047
C/ San Vidal, 41;28803;Alcala de Henares;Madrid;918870090;40.47283;-3.3725667
C/ Sargentos Provisionales,32;05490;Lanzahita;Ávila;920237014;40.2047;-4.936418
C/ Segorbe, 3;12004;Castellon de la Plana;Castellón;964240662;39.991714;-0.04023582
C/ Segre;43480;Vila-Seca;Tarragona;977395700;41.110867;1.1450076
C/ Seis de Junio, 70;13300;Valdepeñas;Ciudad Real;926348010;38.758995;-3.3879387
C/ Senyera, 9;46210;Picanya;Valencia;961591275;39.434834;-0.4341799
C/ Sèquia, 11;17001;Girona;Girona;972417113;41.983307;2.820332
C/ Serrano, 114;28006;Madrid;Madrid;915901377;40.43566;-3.686281
C/ Serrano, 213;28016;Madrid;Madrid;914584450;40.45404;-3.679111
C/ Serrano 64;28001;Madrid;Madrid;914322420;40.429478;-3.68684
C/ Seseña, 28;28024;Madrid;Madrid;915121400;40.3987;-3.760661
C/ Severo Ochoa, 64;08906;L'Hospitalet de Llobregat;Barcelona;934807061;41.37268;2.1016755
C/ Severo Ochoa, 7 (Parque Empresarial);28230;Las Rozas;Madrid;916404060;40.52033;-3.8964906
C/ Sevilla, 9;28223;Pozuelo de Alarcon;Madrid;917091240;40.436073;-3.80908
C/ Sevillanos, 1;28609;Sevilla la Nueva;Madrid;918124000;40.347515;-4.0279307
C/ Sierra Contraviesa, 13;28053;Madrid;Madrid;915009081;40.383812;-3.6708498
C/ Sierra Toledana, 38;28038;Madrid;Madrid;915130260;40.403687;-3.6597803
C/ Silicio, 7;28850;Torrejon de Ardoz;Madrid;916749050;40.445732;-3.4638436
C/ Silos, 91;41500;Alcala de Guadaira;Sevilla;955627036;37.346817;-5.8437824
C/ Silvano, 139;28043;Madrid;Madrid;917216600;40.46273;-3.6282823
C/ Simón Hernández, 42;28937;Mostoles;Madrid;916645500;40.32093;-3.8599026
C/ Simon Hernandez,51;28937;Mostoles;Madrid;916456499;40.31921;-3.8541
C/ Simón Hernández, 51;28937;Mostoles;Madrid;916853073;40.319206;-3.8541002
C/ Sis d'Octubre de 1869, 14;17100;Bisbal D'Empordá;Girona;972645108;41.959873;3.0410564
C/ Solanilla, 25;28500;Arganda del Rey;Madrid;918768920;40.300198;-3.4361458
C/ Sor Ángela de la Cruz, 17;28020;Madrid;Madrid;915670720;40.459667;-3.695814
C/ Sorní, 8;46004;Valencia;Valencia;963535066;39.470192;-0.36936164
C/ Sto. Cristo Humill 15;40141;Abades;Segovia;921495131;41.425163;-4.063549
C/ Subida A la Picota 2;40300;Sepulveda;Segovia;921540070;41.296947;-3.747663
C/ Suecia;28022;Madrid;Madrid;913135830;40.422153;-3.6087513
C/ Susana Benítez, 18;14500;Puente Genil;Córdoba;957609002;37.390324;-4.7698545
C/ Taberna Vieja 7;40280;Navalmanzano;Segovia;921575036;41.215145;-4.256473
C/ Tacona, 87;28030;Madrid;Madrid;913715015;40.398014;-3.6400204
C/ Tampico;28027;Madrid;Madrid;917433970;40.445103;-3.6352642
C/ Tántalo, 9;28021;Madrid;Madrid;917100085;40.352455;-3.6814177
C/ Tardío, 12;13380;Aldea del Rey;Ciudad Real;926866900;38.737724;-3.8387454
C/ Tarragona, 149-157;08015;Barcelona;Barcelona;932291035;41.37828;2.145145
C/ Tarragona, 177;08014;Barcelona;Barcelona;932925990;41.379658;2.1431172
C/ Tembleque, 106;28024;Madrid;Madrid;915121100;40.39157;-3.7636638
C/ Teniente Coronel Gauter, 1;51002;Ceuta;Ceuta;956524105;35.886887;-5.3337803
C/ Tenor Alonso, 55;46110;Godella;Valencia;963638832;39.518173;-0.41144013
C/ Teodoro Canet, 23;07400;Alcudia;Illes Balears;971897097;39.8417;3.135717
C/ Tercia, 77;13420;Malagon;Ciudad Real;926266400;39.168606;-3.8548894
C/ Terral, 39;07600;El Arenal;Illes Balears;971442323;39.499557;2.7552576
C/ Tienda, 7;13340;Albaladejo;Ciudad Real;926387401;38.617367;-2.8069565
C/ Tissó, 1;08016;Barcelona;Barcelona;932768300;41.44256;2.1853137
C/ Toledo, 134;28005;Madrid;Madrid;915179105;40.404675;-3.7127888
C/ Toledo, 21;13200;Manzanares;Ciudad Real;926647610;39.000492;-3.3698883
C/ Toledo, 7;28901;Getafe;Madrid;916010200;40.30446;-3.732318
C/ Toledo, 77;28005;Madrid;Madrid;913644400;40.410484;-3.708993
C/ Tomé Cano, 2;38005;Santa Cruz de Tenerife;S.C. Tenerife;922237700;28.459915;-16.262402
C/ Toneleros, 22;41100;Coria del Rio;Sevilla;954779163;37.28556;-6.0623503
C/ Toro, 27;37002;Salamanca;Salamanca;923280082;40.96664;-5.662577
C/ Torrecilla del Puerto, 3;28043;Madrid;Madrid;917216400;40.450897;-3.649993
C/ Torrelaguna, 66;28043;Madrid;Madrid;915151039;40.448914;-3.657344
C/ Torres de Jonama, 45;17200;Palafrugell;Girona;972306022;41.9182;3.160962
Ctra. Boadilla, 2;28220;Majadahonda;Madrid;916340706;40.478806;-3.869405
Ctra. de Almodóvar, 25;13500;Puertollano;Ciudad Real;926440018;38.69776;-4.1102104
Ctra. de Alovera, 32;19200;Azuqueca de Henares;Guadalajara;949277590;40.570057;-3.2630467
Ctra. de Ávila, 19;05162;Berlanas (las);Ávila;920266228;40.79877;-4.762273
Ctra. de Avila S/N S/n;40002;Segovia;Segovia;921434703;40.943165;-4.128896
Ctra. de Canillas, 134;28043;Madrid;Madrid;917216800;40.46511;-3.6406915
Ctra. de Canillas, 17;28043;Madrid;Madrid;917489200;40.463036;-3.6510544
Ctra. de Canillas, 49;28043;Madrid;Madrid;917489100;40.46379;-3.646004
Ctra. de Carmona;41008;Sevilla;Sevilla;954368880;37.401875;-5.9726043
Ctra. de Cornellá, 39;08950;Esplugues de Llobregat;Barcelona;934802200;41.375393;2.086847
Ctra. de El Barco de Ávila, s/n;05634;Hoyos del Espino;Ávila;920237212;40.35563;-5.1761107
Ctra. de Gavilanes, 11;05461;Mijares;Ávila;920237016;40.296623;-4.838107
Ctra. de Hontalbilla 9;40352;Lastras de Cuellar;Segovia;921169109;41.29729;-4.107457
Ctra. de Jaén, 3;18013;Granada;Granada;958153007;37.194553;-3.608526
Ctra. de la Castela, 895;15578;Naron;Coruña;981397041;43.51648;-8.15752
Ctra. de la Matilla 2;40389;San Pedro de Gaillos;Segovia;921531045;41.22464;-3.808428
Ctra. del Montseny, 13-15;08461;Sant Esteve de Palautordera;Barcelona;938483511;41.70307;2.43585
Ctra. de Loeches, 13;28850;Torrejon de Ardoz;Madrid;916749717;40.45328;-3.472951
Ctra. del Riu, 311;46012;Pinedo;Valencia;963248255;39.421078;-0.340311
Ctra. de Madrid, 18;28620;Aldea del Fresno;Madrid;918636800;40.323875;-4.2027426
Ctra. de Málaga-Almería, 317 (Bulevar de El Ejido);04700;El Ejido;Almería;950488275;36.77372;-2.8112555
Ctra. de Navalcarnero, s/n;28649;Rozas de Puerto Real;Madrid;918648621;40.30976;-4.492771
Ctra. de Nules, 21-23;12530;Burriana;Castellón;964510765;39.8868;-0.089446
Ctra. de Pozuelo a Majadahonda, 52;28220;Majadahonda;Madrid;916398271;40.439575;-3.8335848
Ctra. de San Pedro, 5;30730;San Javier;Murcia;968191880;37.805725;-0.8372247
Ctra. de Segovia 1;40219;Villaverde de Iscar;Segovia;921167148;41.30709;-4.525691
Ctra. de Seg.trescasas 25;40197;San Cristobal de Segovia;Segovia;921406710;40.952007;-4.078798
Ctra. de Sitges, 75;08810;Sant Pere de Ribes;Barcelona;938964516;41.258865;1.775676
Ctra. de Valladolid 30;40196;La Lastrilla;Segovia;921440623;40.967422;-4.102943
Ctra. de Villaconejos, 1;28359;Titulcia;Madrid;918010910;40.136467;-3.571601
Ctra. Malilla, 92;46026;Valencia;Valencia;963337831;39.4473;-0.380069
Ctra. Nacional 603;40006;Segovia;Segovia;921448050;40.921932;-4.112489
Ctra. Nova, 69;08471;Vallgorguina;Barcelona;938679141;41.64799;2.5092976
C/ Tres, 6;46267;Gavarda;Valencia;962594084;39.0904;-0.54613
C/ Triana, 98;35002;Las Palmas de Gran Canaria;Las Palmas;928391019;28.106617;-15.416594
C/ Trinidad, 59;12550;Almazora;Castellón;964562012;39.943855;-0.06299034
C/ Triste Condesa, 20;05400;Arenas de San Pedro;Ávila;920376001;40.210106;-5.0881824
C/ Tutor, 43;28008;Madrid;Madrid;915400080;40.43012;-3.7173164
Cuesta de San Vicente, 24;28008;Madrid;Madrid;915400680;40.42048;-3.7160103
Cuevas, 2;18600;Motril;Granada;958601059;36.744663;-3.516652
C/ Urano, 9 y 11;28925;Alcorcon;Madrid;914880243;40.354385;-3.809595
C/ Urbano González Serrano, 42;10300;Navalmoral de la Mata;Cáceres;927538004;39.89136;-5.543184
C/ Urbieta, 32;20006;San Sebastian;Guipuzcoa;943445010;43.316467;-1.9824884
C/ Uría, 6;33003;Oviedo;Asturias;985207016;43.36248;-5.8488092
C/ Urzáiz, 10;36201;Vigo;Pontevedra;986447015;42.23574;-8.719782
C/ Valdebernardo, 20;28030;Madrid;Madrid;913715010;40.402416;-3.6315913
C/ Valdecanillas, 43;28037;Madrid;Madrid;913750455;40.432323;-3.6260269
C/ Valdecanillas, 9;28037;Madrid;Madrid;913750010;40.430447;-3.6300797
C/ Valdemoro, 11;28901;Getafe;Madrid;916010180;40.30143;-3.731854
C/ Valderrobres, 15;28022;Madrid;Madrid;913717600;40.443993;-3.6106768
C/ Valdeverdeja;28039;Madrid;Madrid;913769005;40.466953;-3.7157006
C/ Valencia, 1;46593;Algar de Palancia;Valencia;962626178;39.78109;-0.36744386
C/ Valencia, 20;46510;Benavites;Valencia;962636593;39.74016;-0.259331
C/ Valencia, 24;46167;Chulilla;Valencia;961657080;39.655514;-0.89135975
C/ Valencia, 2;46717;La Font D'En Carros;Valencia;962833493;38.9167;-0.17037593
C/ Valencia, 27;28012;Madrid;Madrid;915062900;40.406063;-3.6993802
C/ Valencia, 49;12360;Chert;Castellón;964490052;40.51957;0.15830934
C/ Valencia, 6;12420;Barracas;Castellón;964121017;40.015633;-0.697387
C/ Valencia, 6;46460;Silla;Valencia;961200114;39.363354;-0.41181296
C/ Valladolid, 42;05005;Avila;Ávila;920228344;40.660603;-4.6930475
